Commit_ID,Commit_Author_Login,File_Name,Additions,Changes,Deletions
ffdb4cd884efa85eb1d68a16a937a6b601048188,codal-sid,backend/rptool/migrations/0036_employeejiraaccount.py,25,25,0
ffdb4cd884efa85eb1d68a16a937a6b601048188,codal-sid,backend/rptool/models.py,14,14,0
ffdb4cd884efa85eb1d68a16a937a6b601048188,codal-sid,backend/rptool/serializers.py,20,24,4
ffdb4cd884efa85eb1d68a16a937a6b601048188,codal-sid,backend/rptool/tasks.py,70,102,32
ffdb4cd884efa85eb1d68a16a937a6b601048188,codal-sid,backend/rptool/views.py,19,29,10
f79035582a933523c204176daa10686acc31eaf2,codal-sid,backend/rptool/serializers.py,4,8,4
0954faf0974051ab99fc141e4eb27a7c40a004f1,codal-sid,backend/rptool/admin.py,8,9,1
0954faf0974051ab99fc141e4eb27a7c40a004f1,codal-sid,backend/rptool/migrations/0036_employeejiraaccount.py,25,25,0
0954faf0974051ab99fc141e4eb27a7c40a004f1,codal-sid,backend/rptool/models.py,14,14,0
0954faf0974051ab99fc141e4eb27a7c40a004f1,codal-sid,backend/rptool/serializers.py,16,16,0
0954faf0974051ab99fc141e4eb27a7c40a004f1,codal-sid,backend/rptool/tasks.py,70,102,32
0954faf0974051ab99fc141e4eb27a7c40a004f1,codal-sid,backend/rptool/views.py,19,29,10
50d6016c8703208cfec7d448eeef48d7cb253eaf,codal-sid,frontend/src/Pages/Projects/AddProject/Component/addProject.jsx,4,13,9
1d135c5567e88e53ee4fa69afd627add1144620a,codal-jsojitra,frontend/src/Pages/Projects/AddProject/Component/addProject.jsx,2,4,2
091b4d4d3407931c1ed59548e9f3819fec59a36e,codal-jsojitra,frontend/src/Pages/Projects/AddProject/Component/addProject.jsx,4,13,9
ab842eaceb83c5485b7cbfa494fd4216bf9de1d9,codal-sid,frontend/package-lock.json,9,9,0
ab842eaceb83c5485b7cbfa494fd4216bf9de1d9,codal-sid,frontend/package.json,1,1,0
ab842eaceb83c5485b7cbfa494fd4216bf9de1d9,codal-sid,frontend/src/Actions/index.js,3,4,1
ab842eaceb83c5485b7cbfa494fd4216bf9de1d9,codal-sid,frontend/src/Actions/type.js,1,1,0
ab842eaceb83c5485b7cbfa494fd4216bf9de1d9,codal-sid,frontend/src/Assets/css/scss/_project.scss,8,8,0
ab842eaceb83c5485b7cbfa494fd4216bf9de1d9,codal-sid,frontend/src/Assets/css/scss/style.css,9,9,0
ab842eaceb83c5485b7cbfa494fd4216bf9de1d9,codal-sid,frontend/src/Assets/css/scss/style.css.map,1,2,1
ab842eaceb83c5485b7cbfa494fd4216bf9de1d9,codal-sid,frontend/src/Pages/People/Component/employee.jsx,11,14,3
ab842eaceb83c5485b7cbfa494fd4216bf9de1d9,codal-sid,frontend/src/Pages/Projects/AddProject/Component/addProject.jsx,28,34,6
ab842eaceb83c5485b7cbfa494fd4216bf9de1d9,codal-sid,frontend/src/Pages/Projects/ProjectDetails/Component/project.jsx,7,9,2
ab842eaceb83c5485b7cbfa494fd4216bf9de1d9,codal-sid,frontend/src/Pages/Projects/ProjectList/Component/projectList.jsx,6,11,5
ab842eaceb83c5485b7cbfa494fd4216bf9de1d9,codal-sid,frontend/src/Pages/Request/RequestList/Component/request.jsx,6,7,1
ab842eaceb83c5485b7cbfa494fd4216bf9de1d9,codal-sid,frontend/src/Pages/Request/RequestResource/Component/RequestSubmit.jsx,7,11,4
ab842eaceb83c5485b7cbfa494fd4216bf9de1d9,codal-sid,frontend/src/Reducers/Project/GetJiraLog.js,4,6,2
41554e259fa7f564a9e378e9e602aa5ac565bdf8,codal-jsojitra,frontend/src/Pages/Projects/AddProject/Component/addProject.jsx,1,2,1
498a1ebcf67e0ff377ace2f57c4b27a5f9396960,codal-jsojitra,frontend/package-lock.json,9,9,0
498a1ebcf67e0ff377ace2f57c4b27a5f9396960,codal-jsojitra,frontend/package.json,1,1,0
498a1ebcf67e0ff377ace2f57c4b27a5f9396960,codal-jsojitra,frontend/src/Assets/css/scss/_project.scss,6,7,1
498a1ebcf67e0ff377ace2f57c4b27a5f9396960,codal-jsojitra,frontend/src/Assets/css/scss/style.css,9,9,0
498a1ebcf67e0ff377ace2f57c4b27a5f9396960,codal-jsojitra,frontend/src/Assets/css/scss/style.css.map,1,2,1
498a1ebcf67e0ff377ace2f57c4b27a5f9396960,codal-jsojitra,frontend/src/Pages/Projects/AddProject/Component/addProject.jsx,6,14,8
4265b656a715dc5134179ac0c88bad75fe2cdc20,codal-jsojitra,frontend/src/Pages/Request/RequestList/Component/request.jsx,6,7,1
ddaaff92b3a830727dd0c1d5ea43536474b69c33,codal-jsojitra,frontend/src/Assets/css/scss/_project.scss,3,3,0
ddaaff92b3a830727dd0c1d5ea43536474b69c33,codal-jsojitra,frontend/src/Assets/css/scss/style.css.map,1,2,1
ddaaff92b3a830727dd0c1d5ea43536474b69c33,codal-jsojitra,frontend/src/Pages/People/Component/employee.jsx,11,14,3
ddaaff92b3a830727dd0c1d5ea43536474b69c33,codal-jsojitra,frontend/src/Pages/Projects/AddProject/Component/addProject.jsx,12,14,2
ddaaff92b3a830727dd0c1d5ea43536474b69c33,codal-jsojitra,frontend/src/Pages/Projects/ProjectList/Component/projectList.jsx,2,3,1
3c5b888876c1aaca728cd678723132629b7e96ca,codal-sid,backend/requirements.txt,3,3,0
e0efda527b08e8fc674c992f06566e86d259e53a,codal-sid,backend/requirements.txt,3,3,0
6d40dd01892b9c5f4c2e4aaaca8531010662cdcc,codal-jsojitra,frontend/src/Pages/Projects/AddProject/Component/addProject.jsx,18,22,4
6d40dd01892b9c5f4c2e4aaaca8531010662cdcc,codal-jsojitra,frontend/src/Pages/Projects/ProjectList/Component/projectList.jsx,4,8,4
6d40dd01892b9c5f4c2e4aaaca8531010662cdcc,codal-jsojitra,frontend/src/Pages/Request/RequestResource/Component/RequestSubmit.jsx,7,11,4
09b4901892a311bb395a5c4fb2919d873cdb00d2,codal-jsojitra,frontend/src/Actions/index.js,3,4,1
09b4901892a311bb395a5c4fb2919d873cdb00d2,codal-jsojitra,frontend/src/Actions/type.js,1,1,0
09b4901892a311bb395a5c4fb2919d873cdb00d2,codal-jsojitra,frontend/src/Pages/Projects/ProjectDetails/Component/project.jsx,7,9,2
09b4901892a311bb395a5c4fb2919d873cdb00d2,codal-jsojitra,frontend/src/Reducers/Project/GetJiraLog.js,4,6,2
d3a5e3c6ca2e2a4a7e65fe8ff569f03714117754,codal-sid,frontend/src/Actions/index.js,2,3,1
d3a5e3c6ca2e2a4a7e65fe8ff569f03714117754,codal-sid,frontend/src/Pages/Projects/AddProject/Component/addProject.jsx,24,31,7
d3a5e3c6ca2e2a4a7e65fe8ff569f03714117754,codal-sid,frontend/src/Pages/Projects/AddProject/Container/index.js,2,4,2
d3a5e3c6ca2e2a4a7e65fe8ff569f03714117754,codal-sid,frontend/src/Pages/Projects/EditProject/Component/EditProject.js,2,4,2
d3a5e3c6ca2e2a4a7e65fe8ff569f03714117754,codal-sid,frontend/src/common/googleConfig.js,1,2,1
a5c41fba58cf561763b247ba8a94980f12332b12,codal-jsojitra,frontend/src/common/googleConfig.js,1,2,1
17f389e09cc2466fba45bd1625fa8e1d6910460f,codal-jsojitra,frontend/src/Actions/index.js,2,3,1
17f389e09cc2466fba45bd1625fa8e1d6910460f,codal-jsojitra,frontend/src/Pages/Projects/AddProject/Component/addProject.jsx,3,4,1
17f389e09cc2466fba45bd1625fa8e1d6910460f,codal-jsojitra,frontend/src/Pages/Projects/AddProject/Container/index.js,2,4,2
17f389e09cc2466fba45bd1625fa8e1d6910460f,codal-jsojitra,frontend/src/Pages/Projects/EditProject/Component/EditProject.js,2,4,2
da8ea09e4811a050711cbe28729632674739260e,codal-jsojitra,frontend/src/Pages/Projects/AddProject/Component/addProject.jsx,21,27,6
beacc7a086972480137a5d8e4e167caa7646e5f7,codal-sid,frontend/src/Actions/index.js,68,69,1
beacc7a086972480137a5d8e4e167caa7646e5f7,codal-sid,frontend/src/Actions/type.js,10,10,0
beacc7a086972480137a5d8e4e167caa7646e5f7,codal-sid,frontend/src/Assets/css/scss/_orgnation.scss,2,2,0
beacc7a086972480137a5d8e4e167caa7646e5f7,codal-sid,frontend/src/Assets/css/scss/_project.scss,21,21,0
beacc7a086972480137a5d8e4e167caa7646e5f7,codal-sid,frontend/src/Assets/css/scss/style.css,20,20,0
beacc7a086972480137a5d8e4e167caa7646e5f7,codal-sid,frontend/src/Assets/css/scss/style.css.map,1,2,1
beacc7a086972480137a5d8e4e167caa7646e5f7,codal-sid,frontend/src/Pages/Organization/Component/Organization.jsx,130,247,117
beacc7a086972480137a5d8e4e167caa7646e5f7,codal-sid,frontend/src/Pages/Organization/Container/index.js,3,3,0
beacc7a086972480137a5d8e4e167caa7646e5f7,codal-sid,frontend/src/Pages/Projects/AddProject/Component/addProject.jsx,230,370,140
beacc7a086972480137a5d8e4e167caa7646e5f7,codal-sid,frontend/src/Pages/Projects/AddProject/Container/index.js,14,16,2
beacc7a086972480137a5d8e4e167caa7646e5f7,codal-sid,frontend/src/Pages/Projects/EditProject/Component/EditProject.js,12,23,11
beacc7a086972480137a5d8e4e167caa7646e5f7,codal-sid,frontend/src/Pages/Projects/EditProject/Container/index.js,9,10,1
beacc7a086972480137a5d8e4e167caa7646e5f7,codal-sid,frontend/src/Pages/Projects/ProjectDetails/Component/project.jsx,1,2,1
beacc7a086972480137a5d8e4e167caa7646e5f7,codal-sid,frontend/src/Reducers/Project/AddJiraAccount.js,19,19,0
beacc7a086972480137a5d8e4e167caa7646e5f7,codal-sid,frontend/src/Reducers/Project/GetJiraAccounts.js,17,17,0
beacc7a086972480137a5d8e4e167caa7646e5f7,codal-sid,frontend/src/Reducers/Project/GetJiraProjects.js,20,20,0
beacc7a086972480137a5d8e4e167caa7646e5f7,codal-sid,frontend/src/Reducers/index.js,7,10,3
0f123496add240d030f211b86e907bc55c31909d,codal-jsojitra,frontend/src/Actions/index.js,27,30,3
0f123496add240d030f211b86e907bc55c31909d,codal-jsojitra,frontend/src/Actions/type.js,5,6,1
0f123496add240d030f211b86e907bc55c31909d,codal-jsojitra,frontend/src/Assets/css/scss/_project.scss,21,21,0
0f123496add240d030f211b86e907bc55c31909d,codal-jsojitra,frontend/src/Assets/css/scss/style.css,20,20,0
0f123496add240d030f211b86e907bc55c31909d,codal-jsojitra,frontend/src/Assets/css/scss/style.css.map,1,2,1
0f123496add240d030f211b86e907bc55c31909d,codal-jsojitra,frontend/src/Pages/Projects/AddProject/Component/addProject.jsx,88,163,75
0f123496add240d030f211b86e907bc55c31909d,codal-jsojitra,frontend/src/Pages/Projects/AddProject/Container/index.js,6,7,1
0f123496add240d030f211b86e907bc55c31909d,codal-jsojitra,frontend/src/Pages/Projects/EditProject/Component/EditProject.js,12,26,14
0f123496add240d030f211b86e907bc55c31909d,codal-jsojitra,frontend/src/Pages/Projects/ProjectDetails/Component/project.jsx,1,2,1
0f123496add240d030f211b86e907bc55c31909d,codal-jsojitra,frontend/src/Reducers/Project/AddJiraAccount.js,19,19,0
0f123496add240d030f211b86e907bc55c31909d,codal-jsojitra,frontend/src/Reducers/Project/GetJiraProjects.js,5,7,2
0f123496add240d030f211b86e907bc55c31909d,codal-jsojitra,frontend/src/Reducers/index.js,3,5,2
d563b7af5b52451960b6b57db5690a35198b19e5,codal-sid,backend/rptool/signals.py,6,9,3
4864243588f00cb7f6940d933333302c2d6f83e4,codal-sid,backend/rptool/signals.py,6,9,3
e4590b629bab941c05a9d0d81d6354627ee638a0,codal-sid,backend/rptool/views.py,7,7,0
1f238a2ef7a064d7b4ae573273931c2685cf02eb,codal-sid,backend/rptool/views.py,7,7,0
7ecffbca262b3df1bc540f2050ec26372eeb1970,codal-jsojitra,frontend/src/Actions/index.js,44,45,1
7ecffbca262b3df1bc540f2050ec26372eeb1970,codal-jsojitra,frontend/src/Actions/type.js,6,6,0
7ecffbca262b3df1bc540f2050ec26372eeb1970,codal-jsojitra,frontend/src/Assets/css/scss/_orgnation.scss,2,2,0
7ecffbca262b3df1bc540f2050ec26372eeb1970,codal-jsojitra,frontend/src/Assets/css/scss/style.css.map,1,2,1
7ecffbca262b3df1bc540f2050ec26372eeb1970,codal-jsojitra,frontend/src/Pages/Organization/Component/Organization.jsx,127,247,120
7ecffbca262b3df1bc540f2050ec26372eeb1970,codal-jsojitra,frontend/src/Pages/Organization/Container/index.js,3,3,0
7ecffbca262b3df1bc540f2050ec26372eeb1970,codal-jsojitra,frontend/src/Pages/Projects/AddProject/Component/addProject.jsx,147,217,70
7ecffbca262b3df1bc540f2050ec26372eeb1970,codal-jsojitra,frontend/src/Pages/Projects/AddProject/Container/index.js,9,11,2
7ecffbca262b3df1bc540f2050ec26372eeb1970,codal-jsojitra,frontend/src/Pages/Projects/EditProject/Component/EditProject.js,7,11,4
7ecffbca262b3df1bc540f2050ec26372eeb1970,codal-jsojitra,frontend/src/Pages/Projects/EditProject/Container/index.js,9,10,1
7ecffbca262b3df1bc540f2050ec26372eeb1970,codal-jsojitra,frontend/src/Reducers/Project/GetJiraAccounts.js,17,17,0
7ecffbca262b3df1bc540f2050ec26372eeb1970,codal-jsojitra,frontend/src/Reducers/Project/GetJiraProjects.js,17,17,0
7ecffbca262b3df1bc540f2050ec26372eeb1970,codal-jsojitra,frontend/src/Reducers/index.js,5,7,2
f34fb00030aee13abdc403d82e788f08b2f5d207,codal-sid,backend/rptool/admin.py,3,3,0
f34fb00030aee13abdc403d82e788f08b2f5d207,codal-sid,backend/rptool/migrations/0035_auto_20200421_1302.py,34,34,0
f34fb00030aee13abdc403d82e788f08b2f5d207,codal-sid,backend/rptool/models.py,9,9,0
f34fb00030aee13abdc403d82e788f08b2f5d207,codal-sid,backend/rptool/permissions.py,13,14,1
f34fb00030aee13abdc403d82e788f08b2f5d207,codal-sid,backend/rptool/serializers.py,59,64,5
f34fb00030aee13abdc403d82e788f08b2f5d207,codal-sid,backend/rptool/urls.py,3,5,2
f34fb00030aee13abdc403d82e788f08b2f5d207,codal-sid,backend/rptool/views.py,48,50,2
b079e97b152b5a834f3837a1c69c20cd58c889fa,codal-sid,backend/rptool/admin.py,3,3,0
b079e97b152b5a834f3837a1c69c20cd58c889fa,codal-sid,backend/rptool/migrations/0035_auto_20200421_1302.py,34,34,0
b079e97b152b5a834f3837a1c69c20cd58c889fa,codal-sid,backend/rptool/models.py,9,9,0
b079e97b152b5a834f3837a1c69c20cd58c889fa,codal-sid,backend/rptool/permissions.py,13,14,1
b079e97b152b5a834f3837a1c69c20cd58c889fa,codal-sid,backend/rptool/serializers.py,59,64,5
b079e97b152b5a834f3837a1c69c20cd58c889fa,codal-sid,backend/rptool/urls.py,3,5,2
b079e97b152b5a834f3837a1c69c20cd58c889fa,codal-sid,backend/rptool/views.py,48,50,2
8c503829a9fde1ec73136855211f813477a0491b,codal-jsojitra,frontend/src/Pages/Organization/Component/Organization.jsx,11,16,5
8568273dea4198a47423a77f14903b4fa777834e,codal-sid,frontend/src/Actions/index.js,32,36,4
8568273dea4198a47423a77f14903b4fa777834e,codal-sid,frontend/src/Assets/css/scss/_project.scss,23,24,1
8568273dea4198a47423a77f14903b4fa777834e,codal-sid,frontend/src/Assets/css/scss/style.css,19,19,0
8568273dea4198a47423a77f14903b4fa777834e,codal-sid,frontend/src/Assets/css/scss/style.css.map,1,2,1
8568273dea4198a47423a77f14903b4fa777834e,codal-sid,frontend/src/Pages/Organization/Component/Organization.jsx,19,36,17
8568273dea4198a47423a77f14903b4fa777834e,codal-sid,frontend/src/Pages/Organization/Container/index.js,3,6,3
8568273dea4198a47423a77f14903b4fa777834e,codal-sid,frontend/src/Pages/Projects/AddProject/Component/addProject.jsx,189,200,11
8568273dea4198a47423a77f14903b4fa777834e,codal-sid,frontend/src/Pages/Projects/ProjectList/Component/projectList.jsx,4,8,4
8568273dea4198a47423a77f14903b4fa777834e,codal-sid,frontend/src/Pages/Request/RequestList/Component/request.jsx,5,10,5
8568273dea4198a47423a77f14903b4fa777834e,codal-sid,frontend/src/Pages/UserProfile/Edit/Component/EditProfile.jsx,41,91,50
8568273dea4198a47423a77f14903b4fa777834e,codal-sid,frontend/src/Pages/UserProfile/Edit/Container/index.js,3,3,0
583a1586c3f68ffc040d34612d10bcae91261cc8,codal-jsojitra,frontend/src/Pages/Organization/Component/Organization.jsx,4,8,4
79be0f6ff53c5cecf36d1c642d3eed5dc669d0c9,codal-jsojitra,frontend/src/Actions/index.js,32,36,4
79be0f6ff53c5cecf36d1c642d3eed5dc669d0c9,codal-jsojitra,frontend/src/Pages/Organization/Component/Organization.jsx,19,36,17
79be0f6ff53c5cecf36d1c642d3eed5dc669d0c9,codal-jsojitra,frontend/src/Pages/Organization/Container/index.js,3,6,3
79be0f6ff53c5cecf36d1c642d3eed5dc669d0c9,codal-jsojitra,frontend/src/Pages/UserProfile/Edit/Component/EditProfile.jsx,13,22,9
79be0f6ff53c5cecf36d1c642d3eed5dc669d0c9,codal-jsojitra,frontend/src/Pages/UserProfile/Edit/Container/index.js,3,3,0
47648e54aea12aabb5646001e5fe9817641528ea,codal-sid,backend/.gitignore,1,1,0
47648e54aea12aabb5646001e5fe9817641528ea,codal-sid,backend/rptool/tasks.py,80,80,0
247fff6b38ee42bd7972edb837a15049bffefc9a,codal-sid,backend/.gitignore,1,1,0
247fff6b38ee42bd7972edb837a15049bffefc9a,codal-sid,backend/rptool/tasks.py,80,80,0
750b358b237d2f203c7485b8aa44e571ebd4f6d6,codal-jsojitra,frontend/src/Pages/Projects/AddProject/Component/addProject.jsx,5,10,5
750b358b237d2f203c7485b8aa44e571ebd4f6d6,codal-jsojitra,frontend/src/Pages/Projects/ProjectList/Component/projectList.jsx,4,8,4
68ed6050064e4e86d438529e5fc17988e85bd118,codal-jsojitra,frontend/src/Pages/UserProfile/Edit/Component/EditProfile.jsx,37,89,52
b0f8afec72479457da96f8da66da5a91cf54b337,codal-jsojitra,frontend/src/Pages/Request/RequestList/Component/request.jsx,5,10,5
b0f8afec72479457da96f8da66da5a91cf54b337,codal-jsojitra,frontend/src/Pages/UserProfile/Edit/Component/EditProfile.jsx,37,89,52
68381c80bbd3fc75a7deaba4067652b5ce7657cd,codal-jsojitra,frontend/src/Pages/Projects/AddProject/Component/addProject.jsx,11,199,188
68381c80bbd3fc75a7deaba4067652b5ce7657cd,codal-jsojitra,frontend/src/Pages/Projects/ProjectList/Component/projectList.jsx,4,8,4
948800ecd18cc7d5dedd0e723b6ba7e07fd9e0c4,codal-jsojitra,frontend/src/Pages/Projects/AddProject/Component/addProject.jsx,1,1,0
eae15525365be880de8704a4887a9061e8740aac,codal-jsojitra,frontend/src/Assets/css/scss/_project.scss,7,13,6
eae15525365be880de8704a4887a9061e8740aac,codal-jsojitra,frontend/src/Assets/css/scss/style.css,4,8,4
eae15525365be880de8704a4887a9061e8740aac,codal-jsojitra,frontend/src/Assets/css/scss/style.css.map,1,2,1
eae15525365be880de8704a4887a9061e8740aac,codal-jsojitra,frontend/src/Pages/Projects/AddProject/Component/addProject.jsx,8,14,6
8c7fc2c591d9788184169cfe6cd8a31ca4d079be,codal-jsojitra,frontend/src/Assets/css/scss/_project.scss,22,23,1
8c7fc2c591d9788184169cfe6cd8a31ca4d079be,codal-jsojitra,frontend/src/Assets/css/scss/style.css,19,19,0
8c7fc2c591d9788184169cfe6cd8a31ca4d079be,codal-jsojitra,frontend/src/Assets/css/scss/style.css.map,1,2,1
8c7fc2c591d9788184169cfe6cd8a31ca4d079be,codal-jsojitra,frontend/src/Pages/Projects/AddProject/Component/addProject.jsx,187,199,12
8c7fc2c591d9788184169cfe6cd8a31ca4d079be,codal-jsojitra,frontend/src/Pages/UserProfile/Edit/Component/EditProfile.jsx,3,4,1
ed41c2e9272d31901535e5b3227cf07bb461e0a4,codal-sid,backend/rptool/views.py,1,2,1
80d346e4e3b0c56e79af0471e53a49db4c2bba77,pkiri-codal,backend/rptool/views.py,1,2,1
a5237ed06ff4fc92af46b8e2c2ee033d2b4d0b08,pkiri-codal,frontend/src/Actions/index.js,56,58,2
a5237ed06ff4fc92af46b8e2c2ee033d2b4d0b08,pkiri-codal,frontend/src/Actions/type.js,9,13,4
a5237ed06ff4fc92af46b8e2c2ee033d2b4d0b08,pkiri-codal,frontend/src/Assets/css/scss/_orgnation.scss,14,16,2
a5237ed06ff4fc92af46b8e2c2ee033d2b4d0b08,pkiri-codal,frontend/src/Assets/css/scss/_profile.scss,19,22,3
a5237ed06ff4fc92af46b8e2c2ee033d2b4d0b08,pkiri-codal,frontend/src/Assets/css/scss/style.css,21,24,3
a5237ed06ff4fc92af46b8e2c2ee033d2b4d0b08,pkiri-codal,frontend/src/Assets/css/scss/style.css.map,1,2,1
a5237ed06ff4fc92af46b8e2c2ee033d2b4d0b08,pkiri-codal,frontend/src/Pages/Organization/Component/Organization.jsx,64,69,5
a5237ed06ff4fc92af46b8e2c2ee033d2b4d0b08,pkiri-codal,frontend/src/Pages/Organization/Container/index.js,4,5,1
a5237ed06ff4fc92af46b8e2c2ee033d2b4d0b08,pkiri-codal,frontend/src/Pages/Projects/AddProject/Component/addProject.jsx,2,5,3
a5237ed06ff4fc92af46b8e2c2ee033d2b4d0b08,pkiri-codal,frontend/src/Pages/Projects/EditProject/Component/EditProject.js,2,4,2
a5237ed06ff4fc92af46b8e2c2ee033d2b4d0b08,pkiri-codal,frontend/src/Pages/Projects/ProjectDetails/Component/project.jsx,39,73,34
a5237ed06ff4fc92af46b8e2c2ee033d2b4d0b08,pkiri-codal,frontend/src/Pages/Projects/ProjectList/Component/projectList.jsx,139,149,10
a5237ed06ff4fc92af46b8e2c2ee033d2b4d0b08,pkiri-codal,frontend/src/Pages/Request/EditChangeAllocation/Component/EditAllocation.jsx,10,18,8
a5237ed06ff4fc92af46b8e2c2ee033d2b4d0b08,pkiri-codal,frontend/src/Pages/Request/EditMoveAllocation/Component/EditMoveResource.jsx,9,17,8
a5237ed06ff4fc92af46b8e2c2ee033d2b4d0b08,pkiri-codal,frontend/src/Pages/Request/EditRequest/Component/EditResource.jsx,2,4,2
a5237ed06ff4fc92af46b8e2c2ee033d2b4d0b08,pkiri-codal,frontend/src/Pages/Request/RequestList/Component/request.jsx,8,16,8
a5237ed06ff4fc92af46b8e2c2ee033d2b4d0b08,pkiri-codal,frontend/src/Pages/Request/RequestResource/Component/AddRequest/AddRequest.jsx,4,8,4
a5237ed06ff4fc92af46b8e2c2ee033d2b4d0b08,pkiri-codal,frontend/src/Pages/Request/RequestResource/Component/EditResource/Component/EditRequest.jsx,12,22,10
a5237ed06ff4fc92af46b8e2c2ee033d2b4d0b08,pkiri-codal,frontend/src/Pages/Request/RequestResource/Component/MoveResourceStep/Component/Step1.jsx,4,8,4
a5237ed06ff4fc92af46b8e2c2ee033d2b4d0b08,pkiri-codal,frontend/src/Pages/Request/RequestResource/Component/MoveResourceStep/Component/Step2.jsx,9,17,8
a5237ed06ff4fc92af46b8e2c2ee033d2b4d0b08,pkiri-codal,frontend/src/Pages/UserProfile/Edit/Component/EditProfile.jsx,65,70,5
a5237ed06ff4fc92af46b8e2c2ee033d2b4d0b08,pkiri-codal,frontend/src/Pages/UserProfile/Edit/Container/index.js,14,20,6
a5237ed06ff4fc92af46b8e2c2ee033d2b4d0b08,pkiri-codal,frontend/src/Pages/UserProfile/Profile/Component/profile.jsx,4,15,11
a5237ed06ff4fc92af46b8e2c2ee033d2b4d0b08,pkiri-codal,frontend/src/Pages/UserProfile/Profile/Container/index.js,5,7,2
a5237ed06ff4fc92af46b8e2c2ee033d2b4d0b08,pkiri-codal,frontend/src/Reducers/Organization/OrgChart.js,17,17,0
a5237ed06ff4fc92af46b8e2c2ee033d2b4d0b08,pkiri-codal,frontend/src/Reducers/Project/GetJiraLog.js,1,2,1
a5237ed06ff4fc92af46b8e2c2ee033d2b4d0b08,pkiri-codal,frontend/src/Reducers/User/GetReportTo.js,20,20,0
a5237ed06ff4fc92af46b8e2c2ee033d2b4d0b08,pkiri-codal,frontend/src/Reducers/index.js,6,7,1
962fb586654ef6a2bf006266c5a50978167128f4,codal-sid,frontend/src/Actions/index.js,56,58,2
962fb586654ef6a2bf006266c5a50978167128f4,codal-sid,frontend/src/Actions/type.js,9,13,4
962fb586654ef6a2bf006266c5a50978167128f4,codal-sid,frontend/src/Assets/css/scss/_orgnation.scss,14,16,2
962fb586654ef6a2bf006266c5a50978167128f4,codal-sid,frontend/src/Assets/css/scss/_profile.scss,19,22,3
962fb586654ef6a2bf006266c5a50978167128f4,codal-sid,frontend/src/Assets/css/scss/style.css,21,24,3
962fb586654ef6a2bf006266c5a50978167128f4,codal-sid,frontend/src/Assets/css/scss/style.css.map,1,2,1
962fb586654ef6a2bf006266c5a50978167128f4,codal-sid,frontend/src/Pages/Organization/Component/Organization.jsx,64,69,5
962fb586654ef6a2bf006266c5a50978167128f4,codal-sid,frontend/src/Pages/Organization/Container/index.js,4,5,1
962fb586654ef6a2bf006266c5a50978167128f4,codal-sid,frontend/src/Pages/Projects/AddProject/Component/addProject.jsx,2,5,3
962fb586654ef6a2bf006266c5a50978167128f4,codal-sid,frontend/src/Pages/Projects/EditProject/Component/EditProject.js,2,4,2
962fb586654ef6a2bf006266c5a50978167128f4,codal-sid,frontend/src/Pages/Projects/ProjectDetails/Component/project.jsx,39,73,34
962fb586654ef6a2bf006266c5a50978167128f4,codal-sid,frontend/src/Pages/Projects/ProjectList/Component/projectList.jsx,139,149,10
962fb586654ef6a2bf006266c5a50978167128f4,codal-sid,frontend/src/Pages/Request/EditChangeAllocation/Component/EditAllocation.jsx,10,18,8
962fb586654ef6a2bf006266c5a50978167128f4,codal-sid,frontend/src/Pages/Request/EditMoveAllocation/Component/EditMoveResource.jsx,9,17,8
962fb586654ef6a2bf006266c5a50978167128f4,codal-sid,frontend/src/Pages/Request/EditRequest/Component/EditResource.jsx,2,4,2
962fb586654ef6a2bf006266c5a50978167128f4,codal-sid,frontend/src/Pages/Request/RequestList/Component/request.jsx,8,16,8
962fb586654ef6a2bf006266c5a50978167128f4,codal-sid,frontend/src/Pages/Request/RequestResource/Component/AddRequest/AddRequest.jsx,4,8,4
962fb586654ef6a2bf006266c5a50978167128f4,codal-sid,frontend/src/Pages/Request/RequestResource/Component/EditResource/Component/EditRequest.jsx,12,22,10
962fb586654ef6a2bf006266c5a50978167128f4,codal-sid,frontend/src/Pages/Request/RequestResource/Component/MoveResourceStep/Component/Step1.jsx,4,8,4
962fb586654ef6a2bf006266c5a50978167128f4,codal-sid,frontend/src/Pages/Request/RequestResource/Component/MoveResourceStep/Component/Step2.jsx,9,17,8
962fb586654ef6a2bf006266c5a50978167128f4,codal-sid,frontend/src/Pages/UserProfile/Edit/Component/EditProfile.jsx,65,70,5
962fb586654ef6a2bf006266c5a50978167128f4,codal-sid,frontend/src/Pages/UserProfile/Edit/Container/index.js,14,20,6
962fb586654ef6a2bf006266c5a50978167128f4,codal-sid,frontend/src/Pages/UserProfile/Profile/Component/profile.jsx,4,15,11
962fb586654ef6a2bf006266c5a50978167128f4,codal-sid,frontend/src/Pages/UserProfile/Profile/Container/index.js,5,7,2
962fb586654ef6a2bf006266c5a50978167128f4,codal-sid,frontend/src/Reducers/Organization/OrgChart.js,17,17,0
962fb586654ef6a2bf006266c5a50978167128f4,codal-sid,frontend/src/Reducers/Project/GetJiraLog.js,1,2,1
962fb586654ef6a2bf006266c5a50978167128f4,codal-sid,frontend/src/Reducers/User/GetReportTo.js,20,20,0
962fb586654ef6a2bf006266c5a50978167128f4,codal-sid,frontend/src/Reducers/index.js,6,7,1
bf635087ab50d0578c53b2713056031e7d27e259,codal-jsojitra,frontend/src/Assets/css/scss/_profile.scss,19,22,3
